Fecha,ICA_SO2,ConsultaHospitalariosR,ConsultaHospitalariosC,PM10,PM2_5,SO2,O3,Temperatura,Humedad,VelocidadViento,IngresosHospitalariosR,IngresosHospitalariosC
2020-10-27,NA,1,2,NA,NA,NA,NA,16.7,NA,1.2,NA,5.0
2020-10-28,NA,8,1,21.0,14.0,NA,NA,15.6,NA,1.1,NA,3.0
2020-10-29,NA,8,5,28.0,NA,NA,NA,15.9,NA,1.3,1.0,1.0
2020-10-30,NA,5,6,NA,NA,NA,NA,16.2,NA,1.1,1.0,1.0
2020-10-31,NA,1,3,17.0,5.0,NA,NA,15.4,NA,1.2,1.0,2.0
2020-11-01,NA,2,6,14.0,NA,NA,NA,15.4,NA,1.6,NA,1.0
2020-11-02,NA,1,5,NA,NA,NA,NA,17.0,NA,1.3,1.0,1.0
2020-11-03,NA,6,1,NA,10.0,NA,NA,17.2,NA,1.0,1.0,1.0
2020-11-04,NA,2,1,34.0,NA,NA,NA,17.2,NA,1.1,1.0,1.0
2020-11-05,NA,1,2,NA,NA,NA,NA,16.1,NA,1.0,1.0,1.0
2020-11-06,NA,33,13,NA,17.0,NA,NA,15.8,NA,1.3,1.0,1.0
2020-11-07,NA,3,11,33.0,NA,NA,NA,17.3,NA,1.0,1.0,1.0
2020-11-08,NA,1,1,NA,NA,NA,NA,16.5,NA,1.0,2.0,1.0
2020-11-09,NA,5,1,NA,NA,NA,NA,15.9,NA,1.3,1.0,1.0
2020-11-10,NA,13,2,21.0,18.0,NA,NA,16.0,NA,0.9,1.0,1.0
2020-11-11,NA,1,3,NA,NA,NA,NA,15.3,NA,0.9,1.0,1.0
2020-11-12,NA,14,4,NA,NA,NA,NA,15.6,NA,1.1,1.0,4.0
2020-11-13,NA,2,2,12.0,15.0,NA,NA,15.7,NA,1.3,1.0,1.0
2020-11-14,NA,3,1,NA,NA,NA,NA,14.8,NA,1.1,1.0,1.0
2020-11-15,NA,3,7,NA,NA,NA,NA,16.1,NA,1.4,1.0,3.0
2020-11-16,NA,1,4,20.0,14.0,NA,NA,15.8,NA,1.2,2.0,NA
2020-11-17,NA,1,1,NA,NA,NA,NA,15.6,NA,1.4,1.0,2.0
2020-11-18,NA,2,3,39.0,NA,NA,NA,15.7,NA,0.8,1.0,1.0
2020-11-19,NA,11,1,NA,16.0,NA,NA,16.2,NA,1.5,1.0,2.0
2020-11-20,NA,1,3,NA,NA,NA,NA,15.6,NA,1.3,1.0,1.0
2020-11-21,NA,1,3,NA,NA,NA,NA,15.7,NA,1.1,1.0,2.0
2020-11-22,NA,2,1,23.0,15.0,NA,NA,17.2,NA,1.1,1.0,1.0
2020-11-23,NA,2,6,NA,NA,NA,NA,17.5,NA,1.0,NA,1.0
2020-11-24,NA,1,1,NA,NA,NA,NA,16.9,NA,1.2,1.0,1.0
2020-11-25,NA,1,2,34.0,6.0,NA,NA,16.2,NA,1.0,6.0,3.0
2020-11-26,NA,1,1,NA,NA,NA,NA,17.4,86.9,1.0,1.0,1.0
2020-11-27,NA,1,1,NA,NA,NA,NA,17.2,92.0,1.0,1.0,2.0
2020-11-28,NA,5,2,19.0,15.0,NA,NA,16.0,NA,1.1,3.0,2.0
2020-11-29,NA,13,4,NA,NA,NA,NA,16.7,NA,1.2,1.0,1.0
2020-11-30,NA,1,1,NA,NA,NA,NA,17.1,88.0,1.6,1.0,1.0
2020-12-01,NA,2,2,11.0,8.0,NA,NA,17.6,87.2,1.5,1.0,3.0
2020-12-02,NA,4,3,NA,NA,NA,NA,17.1,88.3,2.3,6.0,1.0
2020-12-03,NA,2,1,NA,NA,NA,NA,16.6,89.9,1.4,1.0,1.0
2020-12-04,NA,8,15,21.0,17.0,NA,NA,19.2,78.3,2.0,1.0,2.0
2020-12-05,NA,1,36,NA,NA,NA,NA,17.2,NA,1.0,1.0,1.0
2020-12-06,NA,2,12,NA,NA,NA,NA,17.3,NA,1.0,NA,1.0
2020-12-07,NA,1,1,17.0,18.0,NA,NA,18.9,79.6,2.0,1.0,1.0
2020-12-08,NA,3,2,NA,NA,NA,NA,17.0,NA,1.2,1.0,1.0
2020-12-09,NA,1,1,NA,NA,NA,NA,16.6,89.1,1.2,1.0,1.0
2020-12-10,NA,5,1,25.0,17.0,NA,NA,18.1,82.6,2.2,NA,1.0
2020-12-11,NA,4,1,NA,NA,NA,NA,19.1,80.8,0.9,1.0,1.0
2020-12-12,NA,1,1,NA,NA,NA,NA,18.0,83.0,0.4,1.0,1.0
2020-12-13,NA,2,4,17.0,16.0,NA,NA,17.3,NA,1.0,NA,1.0
2020-12-14,NA,15,1,NA,NA,NA,NA,19.2,76.6,1.5,1.0,2.0
2020-12-15,NA,6,2,36.0,NA,NA,NA,18.1,83.6,2.8,NA,3.0
2020-12-16,NA,3,1,16.0,8.0,NA,NA,18.8,80.5,0.0,1.0,1.0
2020-12-17,NA,1,1,NA,NA,NA,NA,18.6,81.6,1.6,1.0,1.0
2020-12-18,NA,1,1,NA,NA,NA,NA,17.1,85.4,0.1,1.0,1.0
2020-12-19,NA,33,1,22.0,12.0,NA,NA,16.5,NA,1.0,1.0,2.0
2020-12-20,NA,1,26,NA,NA,NA,NA,15.9,NA,1.0,NA,3.0
2020-12-21,NA,1,9,NA,NA,NA,NA,18.8,81.0,2.6,1.0,1.0
2020-12-22,NA,8,1,22.0,11.0,NA,NA,19.5,77.3,0.1,1.0,1.0
2020-12-23,NA,1,1,NA,NA,NA,NA,19.7,78.4,0.0,1.0,1.0
2020-12-24,NA,2,8,NA,NA,NA,NA,16.9,NA,1.1,1.0,1.0
2020-12-25,NA,1,1,23.0,3.0,NA,NA,15.4,NA,1.1,NA,1.0
2020-12-26,NA,4,1,NA,NA,NA,NA,14.9,NA,1.0,NA,2.0
2020-12-27,NA,41,4,NA,NA,NA,NA,14.7,NA,1.2,1.0,1.0
2020-12-28,NA,1,2,9.0,5.0,NA,NA,18.8,80.0,0.0,2.0,1.0
2020-12-29,NA,1,1,NA,NA,NA,NA,16.1,88.3,0.0,1.0,1.0
2020-12-30,NA,1,1,NA,NA,NA,NA,16.1,NA,1.3,1.0,1.0
2020-12-31,NA,1,2,NA,NA,NA,NA,16.1,NA,1.1,1.0,1.0
2021-01-01,NA,1,4,16.0,12.0,NA,NA,16.4,NA,0.9,NA,2.0
2021-01-02,NA,2,1,NA,NA,NA,NA,16.8,NA,1.1,NA,1.0
2021-01-03,NA,2,3,NA,NA,NA,NA,15.7,NA,1.5,NA,NA
2021-01-04,NA,2,14,13.0,5.0,NA,NA,16.4,NA,1.1,NA,3.0
2021-01-05,NA,1,10,NA,NA,NA,NA,15.3,NA,1.1,NA,1.0
2021-01-06,NA,3,1,NA,NA,NA,NA,15.5,NA,1.1,NA,1.0
2021-01-07,NA,18,4,11.0,10.0,NA,NA,15.8,NA,1.1,NA,NA
2021-01-08,NA,1,1,NA,NA,NA,NA,15.7,NA,0.9,NA,3.0
2021-01-09,NA,1,1,NA,NA,NA,NA,15.6,NA,1.1,NA,1.0
2021-01-10,NA,8,2,26.0,10.0,NA,NA,16.5,NA,1.1,NA,1.0
2021-01-11,NA,1,2,NA,NA,NA,NA,16.3,NA,1.1,NA,NA
2021-01-12,NA,4,1,NA,NA,NA,NA,17.0,89.1,3.0,NA,1.0
2021-01-13,NA,1,8,20.0,7.0,NA,NA,18.5,80.2,2.9,NA,1.0
2021-01-14,NA,1,1,NA,NA,NA,NA,19.0,80.7,2.7,NA,1.0
2021-01-15,NA,2,2,NA,NA,NA,NA,19.5,80.0,3.8,NA,1.0
2021-01-16,NA,2,1,15.0,14.0,NA,NA,17.3,NA,1.2,NA,1.0
2021-01-17,NA,2,4,NA,NA,NA,NA,16.9,NA,1.0,NA,1.0
2021-01-18,NA,1,1,NA,NA,NA,NA,19.3,76.0,2.7,NA,1.0
2021-01-19,NA,15,1,22.0,12.0,NA,NA,16.8,82.0,2.7,NA,1.0
2021-01-20,NA,8,2,NA,NA,NA,NA,17.7,NA,1.4,NA,1.0
2021-01-21,NA,4,12,NA,NA,NA,NA,18.0,83.1,2.6,NA,NA
2021-01-22,NA,1,1,21.0,5.0,NA,NA,17.9,76.9,1.6,NA,1.0
2021-01-23,NA,3,1,NA,NA,NA,NA,15.8,NA,1.2,NA,1.0
2021-01-24,NA,4,2,NA,NA,NA,NA,17.0,NA,1.1,NA,NA
2021-01-25,NA,13,1,22.0,15.0,NA,NA,19.1,78.4,1.8,NA,1.0
2021-01-26,NA,35,9,32.0,NA,NA,NA,18.1,83.5,2.0,NA,1.0
2021-01-27,NA,6,10,NA,NA,NA,NA,20.3,73.4,2.3,NA,1.0
2021-01-28,NA,6,3,25.0,13.0,NA,NA,19.2,78.7,2.4,NA,1.0
2021-01-29,NA,12,2,NA,NA,NA,NA,19.3,79.1,2.3,NA,1.0
2021-01-30,NA,2,2,NA,NA,NA,NA,19.7,76.3,2.8,NA,1.0
2021-01-31,NA,1,1,18.0,16.0,NA,NA,18.2,NA,1.0,NA,1.0
2021-02-01,NA,6,8,NA,NA,NA,NA,19.5,75.9,1.7,NA,1.0
2021-02-02,NA,12,1,NA,NA,NA,NA,18.2,82.2,1.8,NA,1.0
2021-02-03,NA,13,2,27.0,24.0,NA,NA,19.7,79.0,2.0,NA,1.0
2021-02-04,NA,2,2,NA,NA,NA,NA,19.4,77.7,1.8,NA,1.0
2021-02-05,NA,1,3,21.0,NA,NA,NA,18.5,83.7,1.8,NA,3.0
2021-02-06,NA,21,1,19.0,15.0,NA,NA,17.1,NA,1.5,NA,1.0
2021-02-07,NA,12,1,NA,NA,NA,NA,17.8,NA,1.3,NA,2.0
2021-02-08,NA,2,1,NA,NA,NA,NA,20.0,79.8,1.1,NA,2.0
2021-02-09,NA,3,1,21.0,19.0,NA,NA,0.0,NA,0.0,NA,1.0
2021-02-10,NA,1,1,NA,NA,NA,NA,18.7,81.7,0.0,NA,1.0
2021-02-11,8.0,1,1,NA,NA,NA,NA,18.8,79.6,1.2,NA,1.0
2021-02-12,7.0,1,1,29.0,21.0,NA,NA,16.4,93.2,0.4,NA,1.0
2021-02-13,7.0,1,1,NA,NA,NA,NA,15.6,NA,1.0,NA,2.0
2021-02-14,6.0,10,1,NA,NA,NA,NA,16.4,NA,1.0,NA,NA
2021-02-15,6.0,1,1,11.0,12.0,NA,NA,17.4,89.0,0.9,NA,1.0
2021-02-16,5.0,1,3,NA,NA,NA,NA,19.6,74.6,2.4,NA,1.0
2021-02-17,5.0,1,6,NA,NA,NA,NA,17.0,87.7,2.0,NA,1.0
2021-02-18,4.0,2,1,27.0,16.0,NA,NA,16.4,95.9,0.1,NA,1.0
2021-02-19,4.0,5,8,NA,NA,NA,NA,16.0,92.4,1.3,NA,1.0
2021-02-20,5.0,3,2,NA,NA,NA,NA,16.0,NA,1.4,NA,1.0
2021-02-21,4.0,7,1,21.0,20.0,NA,NA,15.9,NA,1.4,NA,1.0
2021-02-22,4.0,8,1,NA,NA,NA,NA,16.6,92.2,1.4,NA,1.0
2021-02-23,4.0,1,1,NA,NA,NA,NA,16.7,91.4,1.6,NA,1.0
2021-02-24,5.0,1,2,29.0,20.0,NA,NA,20.2,74.5,2.1,NA,1.0
2021-02-25,5.0,1,8,NA,NA,NA,NA,19.1,83.7,1.3,NA,1.0
2021-02-26,5.0,2,7,NA,NA,NA,NA,18.6,85.7,1.5,NA,NA
2021-02-27,5.0,2,1,26.0,23.0,NA,NA,16.2,NA,1.7,NA,2.0
2021-02-28,4.0,6,5,NA,NA,NA,NA,16.2,NA,1.1,NA,1.0
2021-03-01,4.0,33,3,NA,NA,7.45375,11.36333333,16.0,94.0,2.0,NA,1.0
2021-03-02,4.0,11,1,12.0,7.0,8.19791667,9.26541667,16.7,88.8,2.1,NA,1.0
2021-03-03,4.0,3,6,23.0,NA,7.66083333,11.855,17.3,85.5,2.1,NA,1.0
2021-03-04,4.0,3,1,NA,NA,7.32666667,11.84416667,16.8,89.8,1.5,NA,1.0
2021-03-05,4.0,19,1,11.0,8.0,7.2225,13.61291667,17.9,86.5,1.7,NA,2.0
2021-03-06,4.0,10,2,NA,NA,7.46666667,14.67041667,17.0,NA,1.3,NA,1.0
2021-03-07,NA,1,1,NA,NA,6.38166667,17.58625,17.5,NA,1.3,NA,1.0
2021-03-08,3.0,2,1,17.0,13.0,6.10208333,14.22333333,17.3,86.7,0.7,NA,1.0
2021-03-09,4.0,11,2,NA,NA,7.6275,15.17708333,18.1,80.1,3.8,NA,3.0
2021-03-10,4.0,1,1,NA,NA,6.88083333,12.52416667,16.1,91.0,2.0,NA,1.0
2021-03-11,3.0,7,26,24.0,8.0,6.29458333,10.39375,15.3,93.9,1.8,NA,1.0
2021-03-12,3.0,6,2,NA,NA,5.39666667,10.10375,16.2,87.4,1.8,NA,1.0
2021-03-13,4.0,1,4,NA,NA,6.70875,10.31291667,15.2,NA,1.8,NA,1.0
2021-03-14,3.0,11,1,14.0,12.0,5.62833333,13.43791667,16.4,NA,1.1,NA,1.0
2021-03-15,3.0,21,1,15.0,NA,6.40375,10.76416667,16.4,90.9,1.4,NA,NA
2021-03-16,3.0,2,1,NA,NA,6.41583333,14.43791667,17.8,75.4,2.4,NA,1.0
2021-03-17,3.0,2,1,23.0,17.0,6.05541667,9.614,17.1,90.9,1.8,NA,1.0
2021-03-18,4.0,48,1,NA,NA,6.51,15.1825,15.5,93.5,1.7,NA,1.0
2021-03-19,4.0,9,457,NA,NA,7.9325,13.28458333,18.0,81.0,3.0,NA,1.0
2021-03-20,5.0,6,1,24.0,15.0,8.95166667,9.91791667,14.7,NA,1.2,NA,1.0
2021-03-21,4.0,2,2,NA,NA,7.12833333,17.71478261,16.7,NA,1.2,NA,1.0
2021-03-22,3.0,2,1,NA,NA,5.2875,NA,14.5,NA,1.3,NA,2.0
2021-03-23,3.0,2,4,18.0,13.0,5.81791667,20.05571429,17.6,83.3,2.7,NA,1.0
2021-03-24,4.0,81,1,NA,NA,8.34125,13.67375,18.2,84.3,1.7,NA,1.0
2021-03-25,5.0,1,1,NA,NA,9.04041667,15.31083333,18.9,79.1,2.1,NA,1.0
2021-03-26,4.0,1,3,32.0,24.0,7.69958333,16.66375,18.7,80.4,1.8,NA,1.0
2021-03-27,4.0,13,1,NA,NA,8.23,14.33708333,16.4,NA,1.3,NA,1.0
2021-03-28,4.0,1,1,NA,NA,7.49666667,17.25583333,17.0,NA,1.1,NA,1.0
2021-03-29,4.0,1,1,14.0,11.0,8.30416667,13.47,17.0,NA,1.2,NA,1.0
2021-03-30,4.0,1,1,NA,NA,7.03541667,16.50958333,17.8,NA,1.2,NA,1.0
2021-03-31,4.0,7,4,NA,NA,6.60583333,17.7125,17.6,NA,1.1,NA,1.0
2021-04-01,4.0,6,1,11.0,11.0,6.84416667,25.3925,16.3,NA,1.7,NA,1.0
2021-04-02,3.0,1,1,NA,NA,6.08083333,31.08666667,16.7,NA,1.3,NA,1.0
2021-04-03,4.0,4,6,NA,NA,7.71,25.98333333,16.9,NA,1.3,NA,1.0
2021-04-04,3.0,1,10,13.0,12.0,5.97041667,32.99625,17.3,NA,1.0,NA,1.0
2021-04-05,4.0,1,1,NA,NA,7.47875,34.21041667,17.5,NA,1.5,NA,2.0
2021-04-06,4.0,7,1,NA,NA,6.71541667,36.92791667,16.3,NA,1.1,NA,1.0
2021-04-07,4.0,1,1,13.0,11.0,7.15041667,30.16541667,18.9,80.7,1.8,NA,2.0
2021-04-08,4.0,2,1,NA,NA,8.09375,17.208,0.0,NA,0.0,NA,1.0
2021-04-09,3.0,1,1,NA,NA,4.65,22.48571429,16.6,90.4,2.8,NA,1.0
2021-04-10,3.0,9,1,8.0,5.0,5.69041667,25.88291667,16.9,NA,1.1,NA,NA
2021-04-11,3.0,4,1,NA,NA,4.8125,36.64458333,17.3,NA,1.5,NA,1.0
2021-04-12,4.0,1,1,NA,NA,7.185,28.205,20.0,79.8,1.9,NA,1.0
2021-04-13,3.0,5,1,13.0,4.0,5.96708333,28.75,19.8,78.4,1.5,NA,1.0
2021-04-14,3.0,12,2,NA,NA,5.86083333,25.87,19.3,82.0,1.5,NA,1.0
2021-04-15,3.0,1,8,NA,NA,6.37583333,26.70041667,18.7,83.0,1.6,NA,1.0
2021-04-16,3.0,14,1,13.0,6.0,5.96375,29.42708333,17.4,87.5,1.8,NA,2.0
2021-04-17,3.0,4,1,NA,NA,4.8075,33.60916667,17.4,NA,1.2,NA,1.0
2021-04-18,2.0,1,1,NA,NA,4.54541667,41.62166667,16.9,NA,1.5,NA,1.0
2021-04-19,4.0,4,4,16.0,7.0,6.57541667,27.28583333,17.7,NA,1.2,NA,1.0
2021-04-20,3.0,1,1,24.0,NA,6.215,31.44125,19.3,81.1,3.3,NA,2.0
2021-04-21,4.0,1,2,NA,NA,6.75625,28.11291667,17.4,85.2,1.4,NA,2.0
2021-04-22,3.0,1,1,26.0,6.0,6.38333333,36.88333333,20.6,75.3,1.8,NA,1.0
2021-04-23,3.0,1,4,NA,NA,5.945,23.13,16.2,91.0,1.8,NA,1.0
2021-04-24,3.0,1,1,NA,NA,5.12291667,34.41541667,17.3,NA,1.2,NA,2.0
2021-04-25,2.0,1,1,24.0,9.0,4.28391304,46.2826087,18.0,NA,1.2,NA,1.0
2021-04-26,2.0,1,1,NA,NA,3.66625,42.0425,17.9,89.0,1.0,NA,1.0
2021-04-27,2.0,1,8,NA,NA,4.10458333,35.22791667,17.0,90.9,0.9,NA,2.0
2021-04-28,2.0,1,2,12.0,8.0,3.80708333,36.20958333,15.4,NA,1.0,NA,2.0
2021-04-29,2.0,1,3,NA,NA,4.44083333,29.54416667,0.0,NA,0.0,NA,1.0
2021-04-30,3.0,1,6,NA,NA,4.65458333,18.55583333,16.4,90.8,0.9,NA,2.0
2021-05-01,2.0,1,119,23.0,13.0,4.03416667,29.79083333,15.4,NA,1.3,NA,1.0
2021-05-02,2.0,15,1,NA,NA,2.95833333,29.09875,14.9,NA,1.6,NA,1.0
2021-05-03,2.0,7,3,NA,NA,4.15125,25.13958333,14.8,NA,1.5,NA,1.0
2021-05-04,3.0,1,1,23.0,12.0,4.85791667,24.39791667,18.3,76.9,1.5,NA,1.0
2021-05-05,3.0,14,2,24.0,NA,5.33833333,20.02625,18.4,84.5,2.3,NA,1.0
2021-05-06,3.0,8,1,NA,NA,5.16208333,25.21708333,18.7,81.9,1.9,NA,2.0
2021-05-07,3.0,10,10,23.0,11.0,4.96416667,24.30208333,19.0,81.1,2.3,NA,3.0
2021-05-08,3.0,2,3,NA,NA,5.66625,19.345,16.6,NA,1.3,NA,1.0
2021-05-09,4.0,5,1,NA,NA,7.88625,19.3175,16.7,NA,1.4,NA,2.0
2021-05-10,4.0,6,2,19.0,16.0,8.06958333,15.48041667,17.3,83.8,0.9,NA,1.0
2021-05-11,3.0,5,2,NA,NA,5.85583333,18.64958333,20.0,76.2,1.5,NA,1.0
2021-05-12,2.0,8,1,NA,NA,4.56458333,22.97625,19.5,80.4,1.5,NA,1.0
2021-05-13,2.0,5,1,16.0,14.0,4.40166667,29.8825,21.0,75.0,2.0,NA,1.0
2021-05-14,3.0,15,1,NA,NA,5.16541667,23.32166667,19.1,86.3,1.8,NA,1.0
2021-05-15,3.0,1,2,NA,NA,5.52375,28.20166667,17.7,NA,1.5,NA,1.0
2021-05-16,2.0,6,1,12.0,18.0,3.495,28.17833333,16.5,NA,1.4,NA,1.0
2021-05-17,2.0,3,1,NA,NA,3.26913043,24.73043478,16.3,NA,1.2,NA,1.0
2021-05-18,3.0,31,1,NA,NA,4.73208333,27.3625,15.9,NA,1.1,NA,1.0
2021-05-19,3.0,2,1,30.0,21.0,5.10625,22.4225,18.8,82.8,1.6,NA,1.0
2021-05-20,3.0,1,2,NA,NA,5.3625,28.46291667,20.0,80.6,2.1,NA,1.0
2021-05-21,3.0,1,2,NA,NA,5.77916667,25.43875,19.4,85.5,1.3,NA,1.0
2021-05-22,4.0,3,2,25.0,18.0,6.58125,27.35,18.4,88.8,1.4,NA,2.0
2021-05-23,3.0,20,18,NA,NA,4.65041667,24.81916667,17.4,NA,1.2,NA,2.0
2021-05-24,3.0,4,2,NA,NA,5.11583333,23.07916667,17.3,NA,1.3,NA,2.0
2021-05-25,2.0,2,1,18.0,18.0,4.30291667,26.90583333,19.4,82.0,1.5,NA,1.0
2021-05-26,2.0,3,1,NA,NA,4.48208333,31.98583333,18.5,85.6,2.0,NA,1.0
2021-05-27,3.0,36,1,NA,NA,6.27,16.28791667,17.8,86.9,0.9,NA,2.0
2021-05-28,3.0,2,1,14.0,21.0,5.50625,13.21125,16.8,90.3,0.6,NA,2.0
2021-05-29,3.0,20,2,NA,NA,4.95416667,21.37916667,16.0,NA,1.5,NA,1.0
2021-05-30,3.0,10,2,NA,NA,4.88125,18.14875,16.5,NA,1.3,NA,2.0
2021-05-31,4.0,6,1,19.0,16.0,6.54333333,20.74541667,18.4,85.0,1.7,NA,1.0
2021-06-01,3.0,1,3,NA,NA,5.17041667,15.55625,18.2,87.2,0.9,NA,NA
2021-06-02,4.0,4,9,NA,NA,7.33791667,24.12888889,18.6,85.5,1.5,NA,1.0
2021-06-03,3.0,1,10,19.0,14.0,6.35708333,26.57041667,17.7,86.1,2.1,NA,2.0
2021-06-04,3.0,3,4,NA,NA,5.20708333,26.70916667,20.7,77.7,1.6,NA,1.0
2021-06-05,3.0,2,1,NA,NA,5.95333333,28.30166667,17.7,NA,1.1,NA,1.0
2021-06-06,3.0,1,3,17.0,16.0,6.00541667,23.92583333,16.5,NA,1.1,NA,1.0
2021-06-07,3.0,1,2,NA,NA,4.88666667,18.06666667,15.6,NA,1.2,NA,1.0
2021-06-08,3.0,7,2,NA,NA,4.95333333,15.755,14.9,97.7,1.1,NA,1.0
2021-06-09,3.0,3,1,20.0,14.0,5.37291667,18.585,16.5,92.7,1.0,NA,1.0
2021-06-10,3.0,1,2,21.0,NA,6.11166667,14.92375,18.0,89.4,0.7,NA,1.0
2021-06-11,3.0,1,1,NA,NA,6.08708333,17.32,18.7,77.5,1.7,NA,1.0
2021-06-12,3.0,6,1,17.0,16.0,5.13416667,27.99583333,17.1,NA,1.3,NA,1.0
2021-06-13,2.0,2,2,NA,NA,3.39666667,31.47708333,15.1,NA,1.5,NA,1.0
2021-06-14,2.0,1,1,NA,NA,3.53458333,28.36333333,15.6,NA,1.3,NA,1.0
2021-06-15,2.0,12,1,15.0,10.0,3.99125,25.7525,15.2,NA,1.2,NA,1.0
2021-06-16,3.0,8,3,15.0,NA,6.48208333,31.70708333,17.6,82.6,0.9,NA,2.0
2021-06-17,3.0,6,2,NA,NA,5.2075,35.62083333,17.4,NA,1.0,NA,1.0
2021-06-18,3.0,1,31,16.0,24.0,6.38958333,26.44541667,17.3,NA,1.1,NA,1.0
2021-06-19,3.0,1,1,NA,NA,5.42958333,31.84583333,17.6,NA,1.2,NA,1.0
2021-06-20,2.0,1,4,NA,NA,4.63208333,32.57291667,16.6,NA,1.3,NA,1.0
2021-06-21,3.0,26,3,18.0,8.0,5.975,26.48791667,15.9,88.6,0.9,NA,1.0
2021-06-22,4.0,8,1,15.0,NA,7.24916667,24.74208333,0.0,NA,0.0,NA,1.0
2021-06-23,3.0,1,8,NA,NA,5.79875,35.735,0.0,NA,0.0,NA,2.0
2021-06-24,3.0,15,2,15.0,19.0,5.74333333,31.38083333,0.0,NA,0.0,NA,1.0
2021-06-25,4.0,2,2,NA,NA,6.55666667,29.29333333,15.9,NA,1.0,NA,1.0
2021-06-26,3.0,1,3,NA,NA,6.38208333,29.10791667,16.2,NA,1.3,NA,1.0
2021-06-27,3.0,6,1,15.0,19.0,4.98708333,34.83875,15.9,NA,1.1,NA,1.0
2021-06-28,4.0,2,1,NA,NA,6.65916667,34.68916667,16.8,NA,1.2,NA,NA
2021-06-29,4.0,1,1,NA,NA,6.7625,35.63333333,0.0,NA,0.0,NA,2.0
2021-06-30,4.0,8,430,32.0,20.0,7.81541667,29.7925,17.9,83.5,1.1,NA,2.0
2021-07-01,3.0,8,1,NA,NA,6.25666667,25.10916667,16.1,91.0,1.2,NA,2.0
2021-07-02,4.0,1,3,NA,NA,8.2325,25.03958333,18.3,81.6,1.4,NA,1.0
2021-07-03,4.0,29,3,16.0,19.0,6.63041667,30.73291667,16.8,NA,1.4,NA,1.0
2021-07-04,3.0,1,2,NA,NA,4.90875,32.87541667,15.6,NA,0.9,NA,1.0
2021-07-05,3.0,6,1,NA,NA,5.39833333,30.20416667,17.1,NA,0.9,NA,1.0
2021-07-06,4.0,1,1,16.0,14.0,7.37541667,31.54166667,19.9,74.6,1.5,NA,1.0
2021-07-07,4.0,74,16,22.0,NA,6.6725,40.17916667,19.5,77.6,1.7,NA,1.0
2021-07-08,3.0,2,2,NA,NA,5.86291667,42.20625,19.2,82.4,1.6,NA,1.0
2021-07-09,3.0,1,1,16.0,11.0,5.21,36.00916667,17.7,88.5,1.8,NA,1.0
2021-07-10,2.0,3,1,NA,NA,4.61125,31.23875,16.4,NA,1.0,NA,4.0
2021-07-11,2.0,1,2,NA,NA,3.46916667,33.20625,16.2,NA,1.0,NA,1.0
2021-07-12,3.0,8,5,17.0,13.0,5.44625,31.97583333,18.8,85.1,1.6,NA,1.0
2021-07-13,3.0,1,3,19.0,NA,5.18166667,35.78125,19.0,80.9,1.5,NA,1.0
2021-07-14,3.0,15,5,NA,NA,5.02666667,35.92625,18.5,83.6,1.2,NA,1.0
2021-07-15,3.0,4,1,26.0,21.0,5.67791667,41.58166667,20.2,75.4,1.8,NA,4.0
2021-07-16,3.0,4,1,NA,NA,4.89291667,31.70208333,18.3,81.8,1.2,NA,1.0
2021-07-17,3.0,4,3,NA,NA,5.01,36.1625,17.3,NA,1.2,NA,1.0
2021-07-18,2.0,30,4,13.0,15.0,4.27208333,30.2875,16.8,NA,1.0,NA,1.0
2021-07-19,3.0,17,5,NA,NA,5.52166667,33.60375,20.9,73.3,1.4,NA,1.0
2021-07-20,3.0,2,1,NA,NA,4.90541667,38.63541667,19.0,NA,1.2,NA,1.0
2021-07-21,3.0,3,1,16.0,13.0,5.57541667,36.1275,18.7,NA,1.0,NA,1.0
2021-07-22,3.0,8,1,NA,NA,4.67,34.03458333,20.0,75.7,0.9,NA,1.0
2021-07-23,3.0,1,3,NA,NA,5.86875,35.72833333,19.4,79.7,1.5,NA,1.0
2021-07-24,4.0,13,2,16.0,27.0,6.70166667,27.83916667,15.9,NA,1.3,NA,1.0
2021-07-25,2.0,2,2,NA,NA,4.215,21.55458333,14.7,NA,1.5,NA,1.0
2021-07-26,3.0,1,4,NA,NA,5.52291667,20.68375,17.6,86.0,1.6,NA,2.0
2021-07-27,3.0,5,2,34.0,25.0,5.005,24.46166667,16.8,87.0,0.7,NA,3.0
2021-07-28,4.0,2,2,NA,NA,6.89541667,30.12291667,20.2,77.0,1.5,NA,2.0
2021-07-29,4.0,8,15,NA,NA,6.65458333,31.06125,18.5,82.8,1.2,NA,1.0
2021-07-30,3.0,1,1,12.0,14.0,5.17958333,35.56583333,19.2,78.2,1.1,NA,2.0
2021-07-31,3.0,5,1,NA,NA,6.33166667,32.52625,19.0,NA,1.3,NA,2.0
2021-08-01,2.0,2,4,NA,NA,4.295,31.93083333,17.6,NA,1.2,NA,2.0
2021-08-02,2.0,3,1,25.0,19.0,4.34916667,33.37541667,19.9,75.3,1.4,NA,4.0
2021-08-03,3.0,33,1,20.0,NA,5.26458333,31.09416667,17.7,83.2,1.4,NA,2.0
2021-08-04,3.0,8,1,NA,NA,5.35875,40.84958333,19.3,75.5,1.3,NA,1.0
2021-08-05,3.0,1,1,25.0,25.0,5.0025,53.01833333,20.0,72.8,1.8,NA,1.0
2021-08-06,3.0,1,4,NA,NA,4.73083333,45.77541667,19.3,76.8,1.4,NA,1.0
